d_id,order_id,all_contents,dri_content,label,d_contents,d_seg_len,contents,seg_len,input,predict,prob
11367505,35280162626309,[哦，我忘了说，你有未看的微信，手机，手机加不上微信，你加我手机号就行了。好吧。@1||喂。@2||诶呀，你这样你这样我往你的那个我告诉你要不然五一九二三。@2||等会啊。@1||等会，你说。@1||么八五一九二三零七五九。@2||等会啊。@1||要多少。@1||么八五么？@2||嗯。@1||九二三。@2||嗯。@1||零七五九。@2||我的号楼已经出来了，如果和大厦要往东去绕不明白走路中。@1||六。@1||专车好嘞，诶马上就到人，我还没出去西门问一下。@1_ 喂，师傅，我刚给您付过。@1||好吗？@1||啊。@2||我刚刚那个支付让给您支付了，您看到了吗？@1||嗯川你也往那个这个这笔钱已经师傅这底下又支付不了啊。在北京呢？@2||你加我，你加我，你加我微信。现在手机号师傅，我微信，然后你给我发多少，我给你转过去行吗？@1||算了，我不让我去钱，我不要了。@2||什么啊？@1||不用不是我因为那个啥，你加我微信手应该手机号是你的。微信吗？你到手机号。@1||对啊。@2||我加你微信，你通过一下我给你转过去啊。@1],"[[""啊。嗯川你也往那个这个这笔钱已经师傅这底下又支付不了啊。在北京呢？算了，我不让我去钱，我不要了。对啊。""]_ [""喂。诶呀，你这样你这样我往你的那个我告诉你要不然五一九二三。么八五一九二三零七五九。么八五么？九二三。零七五九。""]]",__label__0,川 你 那个 这笔 钱 已经 师傅 底下 支付 不了 北京 算了 我 不让 我 去 钱 我 不要 对 你 这样 我往 你 那个 我 告诉 你 要不然 时间 车牌号 时间 车牌号,33,我 忘 说 你 未 微信 手机 加不上 微信 你加 我 手机号 就行了 好 你 这样 我往 你 那个 我 告诉 你 要不然 时间 你 说 车牌号 多少 手机号 我 号 楼 已经 出来 如果 大厦 要往 东去 绕 不明白 走路 中 专车 好 马上 到 我 没 出去 西门 问 一下 师傅 我刚 付过 好 我 刚 那个 支付 让给 支付 看到 川 你 那个 这笔 钱 已经 师傅 底下 支付 不了 北京 你 加 我 微信 现在 手机号 师傅 我 微信 你 给我发 多少 我 给你 转过 去行 算了 我 不让 我 去 钱 我 不要 什么 不用 不是 我 因为 那个 你 加 我 微 信手 应该 手机号 你 微信 你 到 手机号 对 我加 你 微信 你 通过 一下 我 给你 转过 去,127,__label__0 川 你 那个 这笔 钱 已经 师傅 底下 支付 不了 北京 算了 我 不让 我 去 钱 我 不要 对 你 这样 我往 你 那个 我 告诉 你 要不然 时间 车牌号 时间 车牌号,__label__1,0.9972943067550659
11467889,17754035760219,[喂，你好。@1||@2||你好，我这有个新华体育场，过去接你大概得几分钟呢？那等一下吧。@2||ｌ。@1||ｌ。@1||嗯。@1||看一眼。@1||诶。@1||好啊，大厦堵了。@1||@2||啊，你在哪呢？哎呦，我的都在呢。姐。@2],"[[""你好，我这有个新华体育场，过去接你大概得几分钟呢？那等一下吧。啊，你在哪呢？哎呦，我的都在呢。姐。""]]",__label__0,我 有个 新华 体育场 过去 接你 大概 几分钟 一下 你 我 亲属,12,我 有个 新华 体育场 过去 接你 大概 几分钟 一下 眼 好 大厦 堵 你 我 亲属,16,__label__0 我 有个 新华 体育场 过去 接你 大概 几分钟 一下 你 我 亲属,__label__1,0.9562894105911255
115020,17754056643864,[喂，你好。@2||@1||凤凰的好的大坡。@2||@2||诶。@2||愿国宾打电话你说不清，没叫车啊？@2||嗯，好，那我，我还怎么还怎么不现在不看市场。@1||@2||嗯。@2||你车有电话没你给我说电话，我给他打电话。@2||呵呵，我现在不去找她电话呀，等我给发。@1||诶。@2||你你车。@2||你知道我的电话你在我的电话给他说我我我给你说，我再电话你能能不能记着呢？@2||啊，怎么过去的？@1||一五六。@2||啊。我离你这个电话给他发过去。@1||让你走我不是我，是我给你说我的真号码。@2||啊。@1||嗯。@1||呃，你拿了北区的一五六。@2||哦。@1||诶诶。@2||哎呀，这谁啊？@1||@2||那。@2||诶，要要五六。@2||那好好好好。@1||嗯。@2||你哪个北区找你？我给你说我在真号码你跟他说就叫他给我打过的针好吗？@2||啊，好。@1||应该车不到北。@1||你找到北。@2||师傅。@2||嗯，要五六大厦。@1||九零九零八七。@2||九零。@1||在吗？@2||八七。@2||八七东苑。@1||啊么？五六九零八七六一八七。@2||嗯，好。@1||啊。@2||啊，你要不你看定位，对不对？一五六九零八七六一八七。@2||嗯。@1||@1||@2||好好，谢谢啊。@1||啊，好好。@2||诶。@2_ 喂。@1||喂，您好，您现在我在出发层四号口，您能不能上出发层？四号口？因为现在这一侧都拐不疯六区。@2||滴滴。@1||你说啥。@1||你现在在哪？@2||ｌｌｌ。@1||你打错了吧？@1||我现在在四号出发层的四号口。@2||@1||那是个车啊。@2_ 诶。@1||师傅不是你教的订单。@2||王府井单我听不懂。@1||ｌ。@2_ 马路。@2||喂？喂，喂。@1||喂，您好，到门口喂你现在能不能你现在能不能上出发层的四号口。@2||喂。@1||你吧车了，你打错了。@1||诶。@2||不是你叫的警车，叫。@2||不是这个店吗？@1||那那那有电话，我我打哪个电话。@2||嗯。@2||@1],"[[""马路。喂，您好，到门口喂你现在能不能你现在能不能上出发层的四号口。诶。不是你叫的警车，叫。那那那有电话，我我打哪个电话。嗯。""]_ [""喂，您好，您现在我在出发层四号口，您能不能上出发层？四号口？因为现在这一侧都拐不疯六区。你现在在哪？我现在在四号出发层的四号口。那是个车啊。""]_ [""师傅不是你教的订单。ｌ。""]_ [""喂，你好。凤凰的好的大坡。诶。愿国宾打电话你说不清，没叫车啊？嗯。你车有电话没你给我说电话，我给他打电话。诶。你你车。你知道我的电话你在我的电话给他说我我我给你说，我再电话你能能不能记着呢？一五六。让你走我不是我，是我给你说我的真号码。呃，你拿了北区的一五六。诶诶。那。诶，要要五六。嗯。你哪个北区找你？我给你说我在真号码你跟他说就叫他给我打过的针好吗？你找到北。师傅。九零九零八七。在吗？八七。啊么？五六九零八七六一八七。啊。啊，你要不你看定位，对不对？一五六九零八七六一八七。啊，好好。诶。""]]",__label__0,马路 到 门口 你 现在 能不能 出发 层 号口 不是 你 警车 电话 我 打 哪个 电话 现在 我 出发 层 号口 能不能 出发 层 号口 因为 现在 侧 疯 你 现在 我 现在 号 出发 层 号口 师傅 不是 你 教 订单 凤凰 好的 大坡 愿 国宾 打电话 你 说不清 没 叫车 你 电话 没 你 我 说 电话 我 他 打电话 你 你 知道 我 电话 你 我 电话 他 说 我 给你 说 我 电话 你 能不能 记着 时间 你 我 不是 我 给你 说 我 真 号码 你 拿 北区 时间 时间 你 哪个 北区 找 你 我 给你 说 我 真 号码 你 他 说 叫他 我 打过 针好 你 找到 北 师傅 手机号 车牌号 你 要不 你 定位 对不对 车牌号 好,127,凤凰 好的 大坡 愿 国宾 打电话 你 说不清 没 叫车 好 我 怎么 现在 不看 市场 你 电话 没 你 我 说 电话 我 他 打电话 我 现在 不去 找 她 电话 我 发 你 你 知道 我 电话 你 我 电话 他 说 我 给你 说 我 电话 你 能不能 记着 怎么 过去 时间 我 你 这个 电话 他 发 过去 你 我 不是 我 给你 说 我 真 号码 你 拿 北区 时间 哎呀 谁 时间 好好 你 哪个 北区 找 你 我 给你 说 我 真 号码 你 他 说 叫他 我 打过 针好 好 应该 不到 北 你 找到 北 师傅 时间 大厦 车牌号 时间 东苑 车牌号 好 你 要不 你 定位 对不对 车牌号 好 好 现在 我 出发 层 号口 能不能 出发 层 号口 因为 现在 侧 疯 区滴 你 说 你 现在 你 打错 我 现在 号 出发 层 号口 师傅 不是 你 教 订单 王府井 单 我 听不懂 马路 喂喂 到 门口 你 现在 能不能 出发 层 号口 你 你 打错 不是 你 警车 不是 这个 店 电话 我 打 哪个 电话,179,__label__0 马路 到 门口 你 现在 能不能 出发 层 号口 不是 你 警车 电话 我 打 哪个 电话 现在 我 出发 层 号口 能不能 出发 层 号口 因为 现在 侧 疯 你 现在 我 现在 号 出发 层 号口 师傅 不是 你 教 订单 凤凰 好的 大坡 愿 国宾 打电话 你 说不清 没 叫车 你 电话 没 你 我 说 电话 我 他 打电话 你 你 知道 我 电话 你 我 电话 他 说 我 给你 说 我 电话 你 能不能 记着 时间 你 我 不是 我 给你 说 我 真 号码 你 拿 北区 时间 时间 你 哪个 北区 找 你 我 给你 说 我 真 号码 你 他 说 叫他 我 打过 针好 你 找到 北 师傅 手机号 车牌号 你 要不 你 定位 对不对 车牌号 好,__label__1,0.9854945540428162
11529485,35280181412538,[喂。@1||师傅喂，你好，你是去东莞的是吧，你就在那个云南特就是后面那个呃，我我我再在这边充电，我过去有个车，挨着吧，五一过去了啊。@2||ｌ。@1||对。@1||ｌ。@1||ｌ。@2||什么意思啊？@1||我在我在车站这边充电，我怕拐不回来，我们过去了，有个车我们就得过去了。@2||ｌ。@1||诶。@1||换一个车过来啊。@1||二八五零。@2||ｌｌｌｌ。@1||对对对，就是出租车二八五一。@2||诶诶诶。@1||ｌｌｌ。@2||出租车二八五一啊。@1||啊，对对对，呃，我我我在这边充电呢。他刚好出门。@2||ｌ。@1||诶。@1||ｌｌｌ。@1||嗯，可以啊。@1||好好可以了。@2||啊二十二吧，路远二十哦，我给大街二十八五元二十八五一啊，你过你过去过去。@2||行。@1],"[[""师傅喂，你好，你是去东莞的是吧，你就在那个云南特就是后面那个呃，我我我再在这边充电，我过去有个车，挨着吧，五一过去了啊。ｌ。我在我在车站这边充电，我怕拐不回来，我们过去了，有个车我们就得过去了。二八五零。对对对，就是出租车二八五一。ｌｌｌ。啊，对对对，呃，我我我在这边充电呢。他刚好出门。好好可以了。啊二十二吧，路远二十哦，我给大街二十八五元二十八五一啊，你过你过去过去。""]]",__label__0,师傅 你 去 东莞 你 那个 云南 特 就是 后面 那个 我 这边 充电 我 过去 有个 挨着 时间 过去 我 车站 这边 充电 我怕 回来 我们 过去 有个 我们 过去 时间 对 就是 出租车 时间 对 我 这边 充电 他 刚好 出门 好 可以 时间 远 时间 我 大街 手机号 你 过去 过去,54,师傅 你 去 东莞 你 那个 云南 特 就是 后面 那个 我 这边 充电 我 过去 有个 挨着 时间 过去 对 什么意思 我 车站 这边 充电 我怕 回来 我们 过去 有个 我们 过去 换 一个 过来 时间 对 就是 出租车 时间 出租车 时间 对 我 这边 充电 他 刚好 出门 可以 好 可以 时间 远 时间 我 大街 手机号 你 过去 过去,62,__label__0 师傅 你 去 东莞 你 那个 云南 特 就是 后面 那个 我 这边 充电 我 过去 有个 挨着 时间 过去 我 车站 这边 充电 我怕 回来 我们 过去 有个 我们 过去 时间 对 就是 出租车 时间 对 我 这边 充电 他 刚好 出门 好 可以 时间 远 时间 我 大街 手机号 你 过去 过去,__label__1,0.9522227048873901
11682553,35280161068390,[喂。@1||诶哥哥，为了别墅楼，这里啊。@2||嗯，花园路等着我来了。就在那个龙山狮子吗？那个普普啊什么的，那车子。@1||我说着这滴滴，我来接你爹电话呢？嗯。@2||你好。@1||嗯，嗯。@1||ｌ。@1],"[[""诶哥哥，为了别墅楼，这里啊。我说着这滴滴，我来接你爹电话呢？嗯。""]]",__label__0,亲属 为了 别墅 楼 这里 我 说 这滴 我 接你 亲属 电话,12,亲属 为了 别墅 楼 这里 花园路 我 那个 龙山 狮子 那个 普 什么 车子 我 说 这滴 我 接你 亲属 电话,21,__label__0 亲属 为了 别墅 楼 这里 我 说 这滴 我 接你 亲属 电话,__label__1,0.9996503591537476
11738675,35280187543492,[嘉禾见过吗？@2||@1||啊。@1||谢谢哥哥指点医院。@2||进来门那龙岩呢？@1||ｌ。@2||在门诊那从那过，都过去啊，没找着啊，兄弟好的，过去啊，拜拜么么？诶。@2||ｌ。@1||嗯。@1||诶。@1||@1],"[[""嘉禾见过吗？谢谢哥哥指点医院。ｌ。在门诊那从那过，都过去啊，没找着啊，兄弟好的，过去啊，拜拜么么？诶。""]]",__label__0,嘉禾 见 亲属 指点 医院 门诊 过去 没 找 亲属 好的 过去,12,嘉禾 见 亲属 指点 医院 进来 龙岩 门诊 过去 没 找 亲属 好的 过去,14,__label__0 嘉禾 见 亲属 指点 医院 门诊 过去 没 找 亲属 好的 过去,__label__1,0.9936249256134033
11955473,17754047582227,[到了。@2||哪呢？@1||叫滴滴。@2||没到那个价嘞，你都没找了。我哥家了。@2||麦当劳那对面是吧？@1||万特力ｍ一四。@2||啊啊看到了，看到了，看到了。@1||路边门口。@2||姐姐了啊。好嘞，好嘞。@2],"[[""到了。叫滴滴。没到那个价嘞，你都没找了。我哥家了。万特力ｍ一四。路边门口。姐姐了啊。好嘞，好嘞。""]]",__label__0,到 没到 那个 价 你 没 找 我 亲属 家 万 特力 M 时间 路边 门口 亲属 好,18,到 没到 那个 价 你 没 找 我 亲属 家 麦当劳 对面 万 特力 M 时间 看到 路边 门口 亲属 好,21,__label__0 到 没到 那个 价 你 没 找 我 亲属 家 万 特力 M 时间 路边 门口 亲属 好,__label__1,0.9934406876564026
12466429,35280199991205,[喂。@1||嗯，嗯，诶师傅。@2||@1||诶，你好，我看诶。@2||诶。@2||@2||行吧，我应该取消你大概几点走。@2||ｌ。@1||行。@1||嗯。@1||呃，大概得三个小时以后。@1||ｌ。@2||十一点五，多。@1||ｌ，嗯，那十一点那天晚上给你发个电话就等于打个电话吧。这是平台电话么？打不动了？@2||好行行行应该算个几好的。@1||嗯，嗯一八零。@2||嗯。@1||@1||九一五七。@2||滴滴专车。@1||对啊，我过去。@1||嗯。@2||ａ零六三零。@2||我就下去了，好的行你打电话啊，好。@1||ｌ。@2||嗯。@2||嗯，好的，那出去好吗？嗯，好好好嗯嗯嗯。@2_ 诶，你好，师傅。@1||ｌ。@1||ｌ。@1||好好好，谢谢啊。@1||嗯，嗯，嗯好好好。@2||@1],"[[""嗯，嗯，诶师傅。诶，你好，我看诶。诶。行吧，我应该取消你大概几点走。ｌ。ｌ，嗯，那十一点那天晚上给你发个电话就等于打个电话吧。这是平台电话么？打不动了？嗯，嗯一八零。九一五七。嗯。ａ零六三零。ｌ。嗯。嗯，好的，那出去好吗？嗯，好好好嗯嗯嗯。""]_ [""您好，然后你现在在路口等还没看把你那边取消就完了，我会扣费的。嗯，嗯，嗯好好好。""]]",__label__0,师傅 我 我 应该 取消 你 大概 几点 时间 那天 晚上 给你 发个 电话 等于 打个 电话 平台 电话 打 不动 车牌号 A 时间 好的 出去 好 好 你 现在 路口 没 你 那边 取消 我会 扣费 好,38,师傅 我 我 应该 取消 你 大概 几点 走行 大概 3个 小时 以后 时间 多 时间 那天 晚上 给你 发个 电话 等于 打个 电话 平台 电话 打 不动 好行 应该 算个 几 好的 手机号 专车 对 我 过去 A 时间 我 下去 好的 你 打电话 好 好的 出去 好 好 师傅 好谢 好,53,__label__0 师傅 我 我 应该 取消 你 大概 几点 时间 那天 晚上 给你 发个 电话 等于 打个 电话 平台 电话 打 不动 车牌号 A 时间 好的 出去 好 好 你 现在 路口 没 你 那边 取消 我会 扣费 好,__label__1,0.9286075830459595
12562137,17754037980749,[喂，你好。@1||喜欢。@2||诶，你好哦，我是那个这个预约这个司机金地三期到那个啥了是吧？潜水呀，明天十点半对吧。@2||诶。@1||哦。@1||啊。@1||诶对对对。@1||嗯。@2||啊，您看您能告诉我他因为他这个车是没问题，好，您能告诉我一下你那个电话吗？等我到了时候给你打电话。@2||明天十点半。@2||哦，行行行稍等哈我我看下去了，那个您稍等你，你记一下一五六。@1||ｌ。@2||ｌ。@2||ｌ。@2||ｌ。@2||ｌ。@2||等我哈等等一下啊么？五六。@2||嗯。@1||九四一一。@1||九四么么？@2||么九五么？@1||么九二么，我给你念一遍哈么完医院拜拜啊么？五六九四么么？@2||诶师傅，双双双语学哈。@1||一九五么，对吗？@2||嗯。@1||对对对，对，对，没错。@1||好好好好好好等我明天我到那了没事没事，我就在这。@2||@1||呃，别晚了吗？十点半啊？嗯。@1||嗯。@2||啊，不能不用不能玩那个就是你是您在是您去吗？还是还是。@2||嗯。@1||我我不去啊，你有接他们两位，两位女士，然后我直接送到地的那个钱，别收人家的，都说我吃得在线上支付。好吧，嗯。@1||ｌ。@2||ｌ。@2||ｌ。@2||啊啊啊啊啊啊啊啊好好好好好好好好好好嘞，好嘞，好嘞，好嘞，好嘞，好嘞，诶诶诶诶拜拜。@2||啊。@1||好，谢谢啊。师傅啊，嗯嗯好拜拜。@1||诶。@1||ｌ。@2||ｌ。@1],"[[""喜欢。诶，你好哦，我是那个这个预约这个司机金地三期到那个啥了是吧？潜水呀，明天十点半对吧。嗯。啊，您看您能告诉我他因为他这个车是没问题，好，您能告诉我一下你那个电话吗？等我到了时候给你打电话。明天十点半。ｌ。ｌ。ｌ。ｌ。ｌ。等我哈等等一下啊么？五六。九四么么？么九二么，我给你念一遍哈么完医院拜拜啊么？五六九四么么？一九五么，对吗？好好好好好好等我明天我到那了没事没事，我就在这。嗯。啊，不能不用不能玩那个就是你是您在是您去吗？还是还是。ｌ。ｌ。ｌ。啊啊啊啊啊啊啊啊好好好好好好好好好好嘞，好嘞，好嘞，好嘞，好嘞，好嘞，诶诶诶诶拜拜。ｌ。""]]",__label__0,喜欢 我 那个 这个 预约 这个 司机 金地 期到 那个 潜水 明天 时间 点半 对 告诉 我 他 因为 他 这个 车是 没问题 好 告诉 我 一下 你 那个 电话 我 到 时候 给你 打电话 明天 时间 点半 我 一下 时间 时间 我 给你 念 遍哈 医院 手机号 对 好好 好 我 明天 我 到 没事 我 不能不 用 不能 玩 那个 就是 你 去 还是 好 好好 好好 好 好 好,72,喜欢 我 那个 这个 预约 这个 司机 金地 期到 那个 潜水 明天 时间 点半 对 对 告诉 我 他 因为 他 这个 车是 没问题 好 告诉 我 一下 你 那个 电话 我 到 时候 给你 打电话 明天 时间 点半 稍等 我 下去 那个 稍等 你 记 一下 时间 我 一下 手机号 时间 我 给你 念 遍哈 医院 时间 师傅 双语 学哈 时间 对 对 对 对 没错 好好 好 我 明天 我 到 没事 我 别晚 时间 点半 不能不 用 不能 玩 那个 就是 你 去 还是 我 去 你 他们 两位 女士 我 直接 送到 地 那个 钱 别收 人家 说 我 吃 在线 支付 好 好好 好好 好 好 好 好 好 师傅 好,116,__label__0 喜欢 我 那个 这个 预约 这个 司机 金地 期到 那个 潜水 明天 时间 点半 对 告诉 我 他 因为 他 这个 车是 没问题 好 告诉 我 一下 你 那个 电话 我 到 时候 给你 打电话 明天 时间 点半 我 一下 时间 时间 我 给你 念 遍哈 医院 手机号 对 好好 好 我 明天 我 到 没事 我 不能不 用 不能 玩 那个 就是 你 去 还是 好 好好 好好 好 好 好,__label__1,0.9811095595359802
130360,35280193179925,[诶，你好。@1||喂。@2||喂，您好诶，您说。@2||@1||啊。我是刚才我是刚才一口吐我好像身份证落您车上了。@1||身份证拿了啊，看见了。@2||您您看后边有吗？啊？@1||@2||我坐后面呢？@2||在地上的飞机啊，那您稍等啊。我我在我妹没出去那院里我看一眼。@2||诶。@1||诶行行麻烦你了麻烦你了。@1||啊，没事。@2||懂了哥们。@2||滴滴专车我我我，我给你找一下。@2||你稍等一下啊。@2||我没在绕着。@1||诶行行行马上到。@1||ｌ。@2||@2||稍等一下，我一会，我给你翻译下啊。@2||火车。@1||没事没事。@2||诶行行麻烦你了麻烦你了没，我在地铁那找一下啊。@1||哪还没出去呢院呢？@2||嘿嘿嘿。@1||没有确实门口。@2||诶行行行，那谢谢您，我在地上找一下可能掉的吗？行谢谢您啊。@1||好嘞，好嘞，好嘞，好好诶，好好再见诶诶好好，再见。@2||诶诶诶好嘞，好嘞，诶。再见诶。@1],"[[""喂。喂，您好诶，您说。身份证拿了啊，看见了。我坐后面呢？在地上的飞机啊，那您稍等啊。我我在我妹没出去那院里我看一眼。啊，没事。懂了哥们。滴滴专车我我我，我给你找一下。你稍等一下啊。ｌ。稍等一下，我一会，我给你翻译下啊。没事没事。哪还没出去呢院呢？没有确实门口。好嘞，好嘞，好嘞，好好诶，好好再见诶诶好好，再见。""]]",__label__0,说 身份证 拿 看见 我 坐 后面 地上 飞机 稍等 我 我 亲属 没 出去 院里 我 眼 没事 懂 亲属 专车 我 我 给你 找 一下 你 稍等一下 稍等一下 我 我 给你 翻译 下 没事 没 出去 院 没有 确实 门口 好 好 好 再见 好 再见,48,说 我 刚才 口吐 我 好像 身份证 落 车上 身份证 拿 看见 后边 我 坐 后面 地上 飞机 稍等 我 我 亲属 没 出去 院里 我 眼 麻烦 你 没事 懂 亲属 专车 我 我 给你 找 一下 你 稍等一下 我 没 绕 马上 到 稍等一下 我 我 给你 翻译 下 火车 没事 麻烦 你 没 我 地铁 找 一下 没 出去 院 没有 确实 门口 那谢 我 地上 找 一下 可能 掉 行谢 好 好 好好 再见 好 再见,80,__label__0 说 身份证 拿 看见 我 坐 后面 地上 飞机 稍等 我 我 亲属 没 出去 院里 我 眼 没事 懂 亲属 专车 我 我 给你 找 一下 你 稍等一下 稍等一下 我 我 给你 翻译 下 没事 没 出去 院 没有 确实 门口 好 好 好 再见 好 再见,__label__1,0.9515722393989563
13120,35280190702552,[诶，你好。@2||诶师傅师傅师傅啊，那个这是您手机号吗？我我让人人给你打电话，手机留错了，应该留人的电话。@1||@2||这是你的手机号吗？@1||@2||哎哎哎，不是他给别的号是假的呢？@2||啊，那那你告我一下，你手机号您稍等啊。我记一下你手机号啊。@1||没。@2||诶行行行么？三六。@2||啊来。@1||哎，稍等啊么，什么。@1||么三六啊。@2||么三六。@1||呃，八三二，四。@2||八三二，四。@1||九二九零。@2||九二九零好嘞，好嘞啊，我让他给您打电话啊。@1||诶。@2||不清楚不是我问您您那是北京大学那吗？@2||哦。@1||为什么北京大学昌平小区。@1||啊，就那西安路地铁站边上，那是吗？@2||@1||啊啊啊行行，那你不是您那叫车，待会是他不让说，他结账了，你姐呀。@2||诶，嗯。@1||诶，我接我接我接。@1||啊，您您解释吧。@2||啊。我姐啊，好嘞，好嗯。@1||行。@2||嗯，哪能走呢？那那那那到地方到地方，我让他跟您说一声。@2||嗯，嗯。@1||行行行我让他我让他直接给您打电话，不完了么？谁给你打电话？你约的地方吗？看着哪个门还是怎么着是吧？@1||我在桥北吗？着您了吗？@2||行。@2||你在哪车。@1||啊，行行行。@2||啊，好的好的诶。@1||你好。@2||诶一，会见啊。@2],"[[""诶，你好。哎哎哎，不是他给别的号是假的呢？没。诶行行行么？三六。么三六啊。呃，八三二，四。九二九零。诶。不清楚不是我问您您那是北京大学那吗？啊，就那西安路地铁站边上，那是吗？啊啊啊行行，那你不是您那叫车，待会是他不让说，他结账了，你姐呀。啊，您您解释吧。行。嗯，哪能走呢？那那那那到地方到地方，我让他跟您说一声。我在桥北吗？着您了吗？行。啊，行行行。你好。诶一，会见啊。""]]",__label__0,不是 他 别的 号 假 没 时间 车牌号 清楚 不是 我 问 北京大学 西安 地铁站 边上 你 不是 叫车 待会 他 不让 说 他 结账 你 亲属 解释 哪能 到 地方 我 让他 说 声 我 桥北 1会 见,39,师傅 那个 手机号 我 给你 打电话 手机 留错 应该 留人 电话 你 手机号 不是 他 别的 号 假 你 告 我 一下 你 手机号 稍等 我 记 一下 你 手机号 没 时间 稍等 什么 时间 车牌号 好 我 让他 打电话 清楚 不是 我 问 北京大学 为什么 北京大学 昌平 小区 西安 地铁站 边上 你 不是 叫车 待会 他 不让 说 他 结账 你 亲属 我 解释 我 亲属 好 好 哪能 到 地方 我 让他 说 声 我 让他 直接 打电话 谁 给你 打电话 你 约 地方 看着 哪个 还是 怎么着 我 桥北 你 哪车 好的 1会 见,97,__label__0 不是 他 别的 号 假 没 时间 车牌号 清楚 不是 我 问 北京大学 西安 地铁站 边上 你 不是 叫车 待会 他 不让 说 他 结账 你 亲属 解释 哪能 到 地方 我 让他 说 声 我 桥北 1会 见,__label__1,0.9955001473426819
